id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
224963,Goran,Dakić,61,SERBIA,CB,LB,CDM,51,51,61,RIGHT,20,183,44,17,35,32,67,65,0,,9981,0,True,0,0,,,False,0,0,6,2,0,18,0,13,2,3,2,0,0,2,2,0,86,67,12.3,0,0,0,0,0,0,10800,0,0,0
183585,Marcus,de Morais,73,BRAZIL,LM,CF,CAM,77,77,77,RIGHT,28,182,83,77,82,74,27,69,0,,9235,4,False,800,1800,16,1000,True,7,37,23,21,4,13,4,125,83,32,26,16,0,5,23,0,988,809,169.76,0,0,77,21,1,27,124200,14,10.87,4
175172,Benjamin,Thiry,68,BELGIUM,CM,,,,,68,RIGHT,26,195,80,44,73,70,65,69,0,,9980,8,False,400,600,15,200,True,1,19,30,10,2,84,3,103,47,38,19,0,0,3,18,0,897,748,120.54,0,0,4,0,2,1,97200,12,0.3,8
60955,Szczepan,Dec,70,POLAND,RM,CM,,69,,70,RIGHT,33,172,83,63,68,82,53,65,0,,9186,8,False,500,700,16,200,False,7,18,37,10,4,71,5,177,103,43,28,0,0,6,24,0,1089,872,156.3,0,0,8,4,7,0,129600,13,0.93,8
61369,Wanderson,da Mota,65,BRAZIL,LB,CB,,66,,66,LEFT,32,165,87,37,46,65,65,77,0,,10000,1,False,300,300,,,True,2,4,11,4,1,16,1,21,12,10,4,0,0,0,3,0,169,121,21.57,0,0,2,0,1,1,16200,2,0.26,1
60537,Gaspare,Frigerio,71,ITALY,RM,,,,,71,LEFT,33,189,87,75,75,74,42,61,0,2,8893,4,True,0,0,,,False,2,26,15,48,8,25,4,88,111,30,38,6,0,4,21,0,723,510,140.08,0,0,36,12,4,19,113400,13,4.22,4
172254,Adam,Jackowski,63,POLAND,CB,,,,,63,RIGHT,24,194,58,46,46,30,70,62,0,,9980,0,True,0,0,,,False,0,1,36,0,0,10,1,13,1,5,2,0,0,3,8,0,238,207,58.3,0,0,2,0,5,2,43200,4,0.38,0
170473,Virgilio,Daniele,72,ITALY,LM,RM,CAM,71,72,72,RIGHT,24,177,65,64,75,78,55,60,0,,9979,3,False,200,400,10,200,False,0,2,9,2,0,12,1,39,32,15,4,1,0,2,7,0,275,227,45.08,0,0,6,1,0,3,37800,4,0.48,3
59858,Biel,Cobos,71,SPAIN,LB,,,,,71,LEFT,31,173,85,43,63,77,66,86,0,,9941,5,False,400,400,,,False,3,9,43,15,1,78,2,109,52,27,14,0,0,5,12,0,599,465,80.73,0,0,5,3,5,1,64800,5,0.25,5
70932,Thomas,Doyle,76,ENGLAND,CF,ST,,70,,76,RIGHT,26,179,89,64,78,77,50,60,0,,9137,2,False,800,1000,12,200,False,5,22,12,0,0,21,4,28,66,27,23,20,0,4,22,0,485,369,161.99,0,0,96,16,4,49,118800,14,20.31,2
11546,Alain,Vanherck,68,BELGIUM,CB,,,,,68,RIGHT,32,177,79,36,53,59,69,70,0,,9981,0,False,600,600,,,True,0,1,46,0,0,15,1,11,5,5,7,0,0,3,9,0,285,252,68.71,0,0,1,0,10,1,48600,5,0.21,0
48972,Karsten,Janssen,74,GERMANY,GK,,,,,74,RIGHT,29,176,0,0,0,0,0,0,74,,9409,0,False,550,750,14,200,False,0,0,130,0,0,2,5,2,0,0,0,0,30,5,24,0,478,306,169.19,0,67,0,0,0,0,129600,14,0,0
34935,Ji-Su,Shon,76,KOREA_REPUBLIC,CDM,CM,,73,,76,RIGHT,31,188,78,70,77,69,84,60,0,,9285,5,False,1000,1500,6,500,False,1,10,18,9,2,60,1,29,30,17,16,1,0,2,11,0,558,464,77.57,0,0,7,3,5,4,59400,8,0.97,5
