id,firstName,lastName,overall,nationality,primaryPosition,secondaryPosition,tertiaryPosition,secondaryOverall,tertiaryOverall,maxOverall,preferredFoot,age,height,pace,shooting,passing,dribbling,defense,physical,goalkeeping,retirementYears,energy,nbSeasonYellows,ownerMatchesClubOwner,revenueShare,totalRevenueShare,nbMatches,revenueSharePenalty,autoAccept,stats.assists,stats.chancesCreated,stats.clearances,stats.crosses,stats.crossesAccurate,stats.defensiveDuelsWon,stats.draws,stats.dribbledPast,stats.dribblingSuccess,stats.foulsCommitted,stats.foulsSuffered,stats.goals,stats.goalsConceded,stats.losses,stats.nbMatches,stats.ownGoals,stats.passes,stats.passesAccurate,stats.rating,stats.redCards,stats.saves,stats.shots,stats.shotsIntercepted,stats.shotsInterceptions,stats.shotsOnTarget,stats.time,stats.wins,stats.xG,stats.yellowCards
46530,Marcel,Franken,76,NETHERLANDS,RM,LM,,75,,76,RIGHT,34,171,87,73,77,89,48,53,0,,9475,3,True,0,0,,,False,7,30,22,18,5,53,0,183,203,33,40,7,0,0,19,0,787,621,138.31,0,0,50,15,1,27,102600,19,5.62,3
175435,Kázmér,Csillag,74,HUNGARY,CB,,,,,74,LEFT,29,178,81,24,61,46,79,72,0,,9592,6,True,0,0,,,False,3,5,106,0,0,105,1,52,16,28,11,0,0,0,20,0,667,584,148.29,0,0,0,0,10,0,108000,19,0,6
88554,Krzysztof,Bujak,75,POLAND,GK,,,,,75,RIGHT,29,173,0,0,0,0,0,0,75,,10000,0,True,0,0,,,False,0,0,52,0,0,0,1,0,0,0,0,0,10,0,11,0,198,78,81.37,0,33,0,0,0,0,59400,10,0,0
285876,Emilio,Ortiz,76,COLOMBIA,LB,CB,,77,,77,LEFT,21,174,74,29,72,71,83,65,0,,9551,0,True,0,0,,,False,0,1,111,0,0,24,1,13,12,7,6,0,0,0,20,1,458,419,145.3,0,0,0,0,5,0,108000,19,0,0
262251,Floris,Oude,79,NETHERLANDS,LM,RM,ST,78,78,79,RIGHT,23,176,86,82,85,73,70,69,0,,9584,7,True,0,0,,,False,10,34,22,28,3,110,1,147,138,50,37,17,0,0,19,0,881,715,144.16,0,0,46,7,0,29,102600,18,7.97,7
35188,Elie,Leblanc,76,FRANCE,ST,,,,,76,RIGHT,29,175,88,77,64,76,44,67,0,,9911,5,True,0,0,,,False,9,27,6,8,3,23,0,57,77,24,25,18,0,0,18,0,460,319,137.84,0,0,68,14,0,33,97200,18,10.4,5
42015,Hugo,Ponce,76,ARGENTINA,CM,RM,CAM,75,79,79,RIGHT,31,180,83,82,84,75,53,58,0,,9507,5,True,0,0,,,False,14,65,34,110,24,25,0,105,69,22,24,6,0,0,19,0,1007,810,143.89,0,0,15,4,1,10,102600,19,4.08,5
243660,Joaquin,Roman,77,SPAIN,CM,LM,,76,,77,RIGHT,26,181,75,74,79,81,69,59,0,,9512,5,True,0,0,,,False,20,39,50,11,0,59,1,58,111,24,26,4,0,0,20,0,1140,943,148.94,0,0,32,8,1,15,108000,19,5.36,5
104788,Shigeo,Kurita,74,JAPAN,CDM,CM,,69,,74,RIGHT,28,182,68,56,73,69,75,81,0,,9646,1,True,0,0,,,False,4,12,52,0,0,35,1,32,21,16,17,0,0,0,20,0,908,792,147.08,0,0,1,1,9,0,108000,19,0.05,1
110546,Albert,Boucher,74,FRANCE,LM,ST,,76,,76,RIGHT,29,183,81,78,80,75,43,62,0,,9701,3,True,0,0,,,False,6,22,7,30,6,13,2,28,45,25,11,11,0,5,13,0,366,260,95.01,0,0,41,9,1,21,70200,6,6.16,3
249537,René,Heyvaert,75,BELGIUM,GK,,,,,75,RIGHT,19,180,0,0,0,0,0,0,75,,9790,0,True,0,0,,,False,0,0,28,0,0,1,0,0,0,0,0,0,10,0,9,0,161,62,60.35,0,21,0,0,0,0,48600,9,0,0
299598,Kurt,Vermeersch,71,BELGIUM,RB,CB,,71,,71,RIGHT,20,183,75,24,62,74,72,73,0,,9602,1,True,0,0,,,False,1,3,29,3,0,44,0,44,15,8,7,0,0,0,9,0,272,228,62.66,0,0,0,0,3,0,48600,9,0,1
